"","SAMd027124354ce","SAMbf1a3ae828e6","SAM2e9ac0b1b250","SAMd35318127278","SAM560f23d6a3ad","SAM73663ee4a96e","SAMc2a1820d4e6b","SAMe1eb5d988760","SAM8a1b0e02ee42","SAMb470eb8f04be","SAMd3601288319e","SAM670649e105b5","SAM3b15b4c6311d","SAMeaa477a5384b","SAM25510f300d79","SAM771445e92421","SAM6f2a102a99df","SAM6ff654a20f98","SAM31d9176e11fb","SAM572f19794c96"
"FOXN1",1.02527483639235,0.936793556594916,1.06246126857532,0.549592062492988,0.483283002527818,1.0483843889857,0.819994152805945,0.977726683566249,0.795542257802866,0.791014861738882,0.924615332404785,1.40327163931239,1.08209995147295,1.10249487001262,1.09329235719016,1.0666274539636,1.36363955372961,0.760147181204807,0.80388388670417,0.871316819083416
"FOXO1",0.411502290224587,-0.24480405852636,-0.179812451779544,-1.04167056365581,0.331587501409679,-0.318977164481596,0.18561783771201,-0.188423555342765,-0.595274013296428,0.110568623138409,-0.387682276804453,-0.1375377188034,0.137176418125409,-0.870238439738507,-0.0137905749852337,0.854918230234654,0.309401349120008,-0.0346454003238302,-0.259732703399862,-0.283727903944008
"FOXO3",2.76390899273971,3.10572381804979,2.23607526889085,1.95613821665358,2.26944482401834,2.69612576289569,3.79128155366307,2.99016378498676,1.80963353447535,2.82195763317063,3.0265529564779,2.45234301888493,2.53052379662877,2.25843707167992,2.10837013877203,3.93524111381936,2.6878211969884,3.28761314160321,2.25761731636212,2.25739936644931
"FOXO4",0.658980161517491,1.26799547865554,1.0085123731938,0.20612678617011,1.1746726762481,0.978860698140106,1.2380780183601,1.23666070727271,0.421412995128703,0.654881635578981,1.16522343933199,1.23040944750387,0.872358809250869,0.6875288673661,0.791369149358669,0.980218969723125,0.941603391825283,0.70143027569724,0.511581326218714,0.770655022270122
"FOXP1",-2.8379007754709,-2.87847500968633,-3.16412532120465,-2.75645669943345,-2.97264849092869,-3.331918315925,-3.01745823664092,-2.66987207804194,-4.25249693667124,-2.87361566273897,-2.62428996249665,-3.05722155938103,-2.72409109242635,-2.77918978893659,-2.7723148257008,-2.6739303749112,-2.70560253099203,-3.21179357881939,-2.83866425306642,-3.31032488544631
"FOXP2",0.754258498610943,0.244366564020017,-0.150047953953444,-0.46107542871692,0.106915923054209,0.131490485707414,-0.0256007507374629,-0.111377891947624,-0.745035442502716,-1.02044706224989,0.318681988764298,0.386209051877389,-0.358967506350248,-0.319431932115472,-0.013186049013389,-0.809080019263184,-0.234483070366077,0.201822316866547,0.187518354547589,-0.860861182355065
"FOXP3",-1.75024627056187,-1.03305883203177,-0.695486525307593,-0.811772462629215,-0.708251844011516,-0.51110407809174,-0.713618711088208,-0.769992926950436,-1.4302715380604,-0.850370689420669,-1.0882683551436,-1.47500997350097,-1.31542439310091,-1.2062225853132,-1.09679118590791,-0.874568180351303,-1.09790606486746,-0.531121552782586,-0.938052222507605,-0.680832687639749
"FOXQ1",0.459201372723317,-0.453616753845442,-0.744463415212132,0.144358157726324,-0.12271277312138,-0.0448441005767226,-0.0217843585415749,-0.0470465654701737,-0.912017935364415,-0.0437590468484651,-0.0872548300003209,-0.123827474494781,-0.357509249935297,0.0353497573477808,-0.0277168953278506,0.07625282304345,-0.218198774674311,-0.451352545701492,-0.141501390037202,0.332076514752523
"GABPA",0.355033343282204,0.469464511208207,0.881498358267644,-0.0375918264153433,1.131997178012,0.597725185828032,0.613855273195053,0.445952885722298,0.0635984369454051,0.508569426142275,0.759784000691885,0.228640026586566,-0.0304884888385361,0.67895135808451,0.124182792152944,0.160653384401275,0.566062224877249,0.538653239512602,0.149720211853926,0.473842274120298
"GATA1",-1.65066653523842,-1.5099796425978,-1.67546595226449,-2.07597228576681,-1.38839553123178,-1.72379424015497,-1.32608638021973,-1.48201579372766,-1.88143363110178,-1.52580544815868,-1.49024605359405,-1.73830667683831,-2.15124026961449,-1.50868605290283,-1.57637494835065,-1.23785114855373,-0.542269874561249,-1.67989227064572,-1.65042248931579,-0.814589144714806
"GATA2",-3.62215295788363,-3.15833402771832,-3.32751575387448,-3.56290730870955,-3.46685135397242,-3.36594846068685,-2.86894587996829,-2.84298817987163,-3.36338792612149,-3.05156307094731,-4.00590600956438,-3.13370582044324,-3.64497226479333,-3.44520224668728,-3.40914644037291,-3.06597813060654,-2.94385949615723,-3.07100769368627,-3.67074088144313,-3.15702523799096
"GATA3",-1.12558077214303,-0.379229993734491,-0.948623654356265,-0.405795714976788,-0.1460635417527,-0.224699999552497,0.0735453254723399,-0.14958973588647,-0.582010321000268,-0.581662185484102,0.0875865280128325,-0.444834825390618,-0.97869388948558,-0.234300291693181,-1.04420195458498,0.179814607051218,-0.234464405731451,-0.563263979225526,-0.983617012136761,-0.512157149962082
"GATA4",-3.46447470664652,-3.2413024568074,-3.13307674509964,-4.3993782649984,-2.72824695617575,-3.67560069221192,-3.27066353208923,-2.99617217176907,-4.08872668240592,-3.01298775739241,-3.57055600852616,-2.88173693116128,-3.84115139026611,-4.18558794006994,-4.13585643719846,-2.49712017632731,-3.51921569523565,-2.97489298844241,-3.83514196040291,-3.75485843860204
"GATA5",-3.2841559464119,-3.27494443599719,-2.85315137188217,-3.27040885539521,-2.08386194658548,-3.29622831594288,-3.30388595675016,-3.65087107564843,-2.49964872277532,-1.71999504428227,-2.97265959296612,-2.77213179526451,-2.42096487683329,-2.66398274986386,-2.62200450671576,-2.6281836638199,-3.39247457539861,-3.35710282443551,-3.57759601562885,-3.43688975427796
"GATA6",-1.96851924211391,-0.645802839995662,-1.62176192415126,-1.77614819614665,-1.59903227137909,-1.11888741906312,-0.985860834265801,-0.840124199676571,-1.49116724616388,-0.610726406717929,-1.71478398868083,-0.301049258564242,-1.68471299870465,-2.23950215291148,-1.95036768366321,-0.2098977602518,-1.4191848095252,-0.544129271252037,-1.6720171679191,-1.74317492953139
"GCM1",-0.938400631075004,-0.510163656531371,-0.630958819038214,-1.03139939615954,-1.46864001170558,-0.828906501376296,-0.699163771275463,-0.778465875983518,-0.775853310321047,-0.893704964717917,-1.12623838082327,-0.190720876540094,-0.870717111780404,-0.829189820211204,-0.349211768577509,-0.397600966753327,-0.820619170751318,-0.525309189655598,-1.04113417395391,-0.599236833094865
"GFI1",-1.14512465862554,-1.50794640944211,-0.940315220661021,-1.29959463230068,-1.82328802520306,-1.70657497816083,-0.86245744326767,-1.45489953102263,-1.60805852170808,-1.30652884489193,-1.83457066725631,-2.00842116359306,-2.02046154804371,-0.868534825100868,-1.50707630474573,-1.17958748353343,-1.44062986779084,-1.45944894683703,-1.50625458130683,-1.41044792778697
"GFI1B",-0.413922551284299,-0.314260702782936,-0.775604469593931,-0.879594947449036,-0.309263547256855,-0.931101493188189,-0.731702821076891,-0.680901174239381,-0.773726942131715,-0.793255295038966,-0.673689048251408,-1.03755882852816,-1.03636142947595,-1.17099228138073,-1.08997092345529,-0.499935105671905,-0.513067244206387,-0.645628700439741,-0.829057900150177,-1.06857135095717
"GLI1",-0.73571932509619,-1.63436244884407,-0.97272107347264,-1.89845415775494,-1.51256705124065,-1.45343772193589,-1.56765301202545,-1.04268283703559,-1.28706838626012,-0.928760728520006,-1.58597243200528,-0.570402573145407,-1.41000107576014,-1.55975367757074,-1.57702272464348,-0.910411813054759,-1.67532121672191,-0.918840081996153,-1.01285797994087,-1.22707756069823
"GLI2",-0.920769924674533,-2.11090337156231,-1.58722385552237,-2.23418075090881,-2.3719015285707,-2.39030938637238,-2.40956722665171,-2.4298316466875,-1.61071089879891,-2.3013829632075,-1.95478282489874,-2.62724704861507,-2.29409056545719,-2.88005197716204,-2.08046066194505,-2.65362804082414,-2.29800165422227,-2.1650357085413,-2.12791943168537,-2.50623544035586
"GLI3",1.69946349410368,2.0241428723413,1.87034214566503,1.73667761533139,1.4198610955657,1.80173316556191,1.97462071416016,2.33700591788942,1.25962533136671,1.91137407039576,2.17507587963358,2.5140539537668,1.60249464404764,1.61265659104873,1.76561314892944,2.68309889476478,2.28156953804107,1.8443376854304,1.95760179860731,1.57706402232806
"GRHL2",-1.65107626166227,0.567821275253431,0.0615837381029897,1.54187611580681,0.438613516246851,1.33940667471447,-0.229737740291442,0.631723051898371,1.73769760227204,0.833787455539365,1.24434004798059,0.808512371603101,0.705102434082153,0.873526391045611,0.888448365893708,0.137281033620746,0.910480328496488,0.479796621185654,1.1758334582927,0.955544143792322
"GRHL3",-0.350691254113868,-0.0264288538486579,-0.120959359917532,0.307928199163378,-0.293771201438288,-0.0346242574783718,0.219103613509865,-0.128684236575653,0.292490211031161,0.205192098380127,0.32014367561517,0.160159806382942,0.496916415203999,0.421131106405334,0.38226313593851,0.232152141599782,0.25603765179721,0.0582849435806345,0.259171872910135,0.183819499566356
"GSC",-0.287906333940429,-0.526033475210531,-0.910500657506046,-0.553907995310306,-0.137735440724559,-0.582963569605527,-0.76491468355149,-0.82886406078472,-0.142174373982237,0.0254358651449112,-0.145081864539104,-0.745905943652413,-0.700903383188122,-0.794740299279202,-0.717447970329703,-0.413534823307713,-0.0376693941085889,-0.324158594750038,-0.748089643104052,-0.152373189896774
"GTF2I",2.46509945334155,1.94599179318603,2.05815949017636,1.82252061048378,2.15490045005346,2.13376828991905,2.36985299556341,2.33841480060603,1.23044775020968,2.26687371295135,2.22110818136386,2.0838204578658,1.89205326731825,1.80696492539534,1.78538099368977,2.50039786420784,2.6013125867026,2.2005504010299,2.51494674140312,2.22048725189763
"GTF3A",1.53911337364238,1.45110050399172,1.73660233964199,1.1829069641448,1.63885491638891,1.3431644086854,1.53631642205949,1.60906573876666,1.72730074460237,1.30556897921121,1.40675842173781,1.93226899645441,1.61266812670967,1.42351365559541,1.66181254218397,1.26343576569972,1.49671265935379,1.43137216866087,1.55212610884528,1.57072893717059
"HAND1",-4.22735209421098,-4.05275467134456,-4.02441168355527,-4.113162682619,-4.42117424406214,-3.90525541628634,-4.19493563241887,-4.04492343055878,-4.4669065289611,-4.107344078977,-4.29982641946751,-3.71651856750327,-4.77916184374178,-3.65892656860793,-4.2154576597924,-3.80113548497548,-3.94702805076674,-4.26478688353863,-4.17482559128201,-3.66202510256956
"HAND2",-1.75234858058974,-1.16730070264484,-2.58006385215961,-2.65800847864508,-2.4196567061235,-1.5524062226477,-1.42822207110891,-1.60301989594886,-2.57866098470683,-2.25077885087823,-1.75843557113399,-1.3518872519429,-2.45821370629078,-1.94750421481757,-2.52442308163797,-1.01216884435176,-1.55539284917922,-1.86076898230628,-2.25981589659616,-1.91768982036254
"HBP1",-0.573149417035282,-0.425598028649345,-0.862457860735331,-0.368819038044024,-0.500954654312218,-0.268430976060863,-0.134064430533959,-0.559834829133914,-0.372893451141755,-0.51887155127318,-0.570377255613027,-0.192646773138076,-0.547192930924804,-0.345257853966265,-0.11074257444282,-0.241367610717633,-0.217248935608941,-0.00303806514992787,-0.444432745700741,-0.394323375817683
"HDAC1",-1.4742720547751,-1.75783422849195,-1.54046480690169,-2.04406788718664,-1.78848084084297,-1.17624946424483,-1.37929944258765,-1.52386387073237,-1.40929742313112,-2.12150500214737,-1.69818839296655,-1.8414238503191,-2.24219887863716,-1.77715910684326,-1.42659229598706,-1.10615089532631,-1.56021320659859,-1.66710392665833,-1.19959764667282,-1.9764319465454
"HDAC3",0.261031465380344,-0.507417306976575,0.714364126661709,-0.611089612603111,0.374502267430876,0.222850443240967,-0.100756288744263,-0.0232485265642168,0.065663024068165,-0.00361507994579348,0.300521108308774,-0.445733699622021,-0.124124011887062,-0.174996198520672,-0.259420510278623,-0.0532801591179869,-0.158498792768882,-0.176875230631956,0.0856170712326681,-0.0430828988130528
"HDAC4",-0.0809935064939542,0.0663007933533758,0.690949604907428,0.105370962933654,0.252800302490997,0.432201276823058,0.418893521150601,0.0322594777313756,0.387088670461309,0.569118899991675,0.233423756195789,0.0634066954473652,-0.0228197329198477,0.218599793390844,0.119468150595993,0.11473547811923,-0.185060910476887,0.289896090853714,0.548817122831763,0.47236356681536
"HDAC5",1.9038012391879,1.45870232898938,1.95178365824884,2.62486106926865,2.91572470539501,2.40109771823609,1.62652051393839,2.1112801662966,2.12289688009936,2.3698582460632,2.36521208968274,2.03340440375495,2.81384675344641,2.25264707767032,2.24530023856064,1.49570150783394,2.08132843119857,1.80706688269174,2.94995887147558,2.2374048649618
"HDAC7",0.0135088099245738,-0.242386908063563,0.705646406031792,0.31347202835287,0.766564552523851,0.343760061804285,-0.521611764373532,0.0180713586484934,0.317573318326206,0.33260946113018,0.337919135779261,0.24752955934945,0.563335616703721,0.607045804369738,0.793164178412412,-0.118589655263169,0.334071714958265,-0.181248279519591,0.265439530955759,0.503181183253913
"HDAC9",-1.21718527784886,-1.2021471041627,-1.42821911306697,-0.759354051739804,-1.68747445446805,-0.792474010094822,-1.08071551192756,-0.496101762297049,-1.1136526212296,-1.21381921499883,-1.2054637409362,-1.10700654150218,-0.664199467922895,-1.03099198828117,-0.450915564982969,-0.982386580025841,-0.980716473680575,-1.31348230641658,-1.12987152089852,-0.968489941333403
"HES1",2.15611456188022,1.57749222936671,1.11523974900818,1.20176128187134,1.82699959825634,1.58244129601293,2.1046212375859,2.03231049022404,0.747662157385078,2.11650733438811,1.57994303958814,1.92791773621121,1.91013178139987,1.8818149669005,2.13923501342292,2.1712220476425,1.70663720596112,1.5154310438269,2.12021664024484,2.03889396761522
"HESX1",-1.03887754956862,-0.951759930409395,-1.44120407676647,-1.26789362619188,-1.34903588772644,-1.52487719746361,-0.907140212459314,-1.02716803432461,-1.23704762357843,-1.29534708914471,-0.744881107565886,-1.13514953502543,-1.43334746194143,-1.19657615950542,-0.911206771918668,-1.10068263232352,-0.383258988948168,-1.2820426588789,-1.21086069239843,-1.53512478396784
"HEY1",0.669499661680945,1.05534531878102,1.11627744170875,1.78346456812164,0.566175660868354,1.0109941158723,1.07436484286514,1.06388367000875,1.08169628279158,0.928008399703671,1.08233054391353,0.8825593731462,1.14784494198738,2.23314481014881,1.5286451504157,1.07959072871943,1.24249533994312,0.407728524696805,1.25157140543371,1.36563063234714
"HEY2",-1.12499681629288,-1.46479718688631,-0.84610533932644,-0.876352814618578,-0.953192070407233,-1.20826017320005,-1.10850361389809,-1.05557473054797,-0.539056480992123,-0.71816310435454,-0.961479333777751,-0.961908979759386,-0.767578358734443,-0.947680589258364,-0.856011645727367,-1.35569547377763,-0.898943081280213,-1.29880600059894,-0.630737254898209,-0.964921357845477
"HHEX",0.488686200195205,0.950237518125073,0.738821446165841,-0.0872539216127104,0.32230042556088,0.522375837332665,0.312476540518893,0.8235800188231,0.635954773231397,1.06491745128329,0.467776549349061,0.831195208320003,0.580390514910596,-0.388752955669905,0.639000126507414,0.748500763334579,0.631315317798464,1.33369590924683,0.553666665376411,0.687300692438438
"HIC1",-0.181049650087953,-0.160524166224444,0.253439071702964,-0.183082508504647,-0.394399991943562,-0.51035565329091,0.0954695586324142,-0.075820702115995,0.51764465554792,0.13031460809049,-0.210516436399724,-0.450141505856602,-0.118989462995635,0.208961425443512,-0.0657773891296169,0.359757593438161,-0.106604568872218,-0.210481165236807,-0.440992769860342,-1.02430812974977
"HIF1A",3.80363396643619,2.73752146764486,3.29978305901161,1.23617626313361,3.75474305925004,2.33047142383634,2.67089051768858,1.88714960237384,2.0063668312138,2.26832742551296,2.36098821179588,4.21799609067997,3.3437374283382,1.61036333406417,3.74787505201061,2.27413714484644,3.39868664629869,3.32649191078244,3.07662618933658,3.72323111174983
"HINFP",2.48074891112106,2.04768087028124,2.37877584401102,1.93031756267855,2.33536377528617,1.83707678858102,2.05586621024278,2.02957533662529,2.09126219344054,1.89123312125931,2.02738004614815,1.93387083869427,2.10379452744716,2.13595551604457,2.02215412130895,1.98927233454162,2.40839094295645,1.938304125189,1.96066297801332,2.01625040719902
"HIVEP1",-0.421642993236576,-0.388663750459968,0.993802343145282,-0.266157195247708,-0.177091615467546,0.738210262782239,0.379545548542717,0.244299895305918,0.99879855169803,0.262447155602289,0.352335607443069,0.276740114683195,-0.576680325470831,0.216438537015839,-0.0100256490885822,0.249013676740564,0.682921710856879,0.643710857288898,0.0814584265339087,0.570980628213545
"HIVEP2",1.34366306043453,1.31406960623595,1.96390989479264,1.18413706536255,2.48335610050855,2.36024486999553,2.07952013290799,1.86354192917078,1.1396577978777,1.78192519160417,1.81639840302513,1.28026960021236,1.64702218407219,2.37570549814656,0.940711450650353,1.69999930402846,2.42529260217975,1.61643670194083,1.74101410451802,1.42417959071559
"HLF",-0.886122037229778,-0.894748135012273,-0.924575407022066,-0.42982917211261,-0.691252163482354,-0.585927877920209,-0.60956514601866,-0.6685230879573,-0.762081102646155,-1.08715791340311,-0.551545876374013,-1.03108536240885,-1.32819733180125,-0.701467442242937,-1.11907847897774,-0.548441063108987,-0.234656541090678,-0.566530590401659,-1.11903267974073,-0.622324691326753
"HLX",-1.13834168917213,-0.718320666399883,-1.19183578885959,-1.12966923457502,-0.723336965185903,-0.879969056253758,-1.02000357110521,-0.597895653366335,-0.368058342328052,-0.9530650687037,-0.653012159617386,-0.550036596686683,-0.956609038442356,-0.465430192234919,-0.616153423053059,-0.424385786830051,-0.606100704615103,-0.729855027285064,-0.706512965473135,-0.511778424361016
"HMGA1",0.91296348314039,0.785550166199567,0.568779409199948,-0.1952229421211,1.25919186641271,0.623483496958454,0.743991379568778,1.03932897368286,-0.548495363829047,0.325327967743418,0.498401107261236,0.378372921405647,0.474942655893615,0.982281733089131,0.172823999456195,1.1076313928906,0.721561237499898,0.277805861141701,0.549099693492921,0.83325023602594
"HMGA2",1.08170589069055,0.420065414583994,0.156603668592884,0.541295035325912,-0.458149860049993,0.520633767794954,0.644929497558474,0.867210896537039,0.383908636674688,-0.0516779497227978,-0.303835760881151,0.789369923163957,0.522697076299286,0.131322268560266,0.402805576538473,0.625485284450686,0.520620229783997,0.450347436492643,1.08812824772784,0.580666140021013
"HMGB2",-0.222951969118945,-0.217012430565245,-0.396034363453891,0.630690556100688,-0.234986699072488,0.115212869843945,0.0601836288262725,-0.0877406126428454,-0.0764022235544897,0.0555160039939844,0.0976164151625328,-0.27622655262584,0.021486892681993,0.509626712776765,-0.19924095032431,-0.0195325364053754,0.0179408210428085,-0.367004827257929,-0.142464881506646,0.10790805878859
"HNF1A",-8.5479473333844,-6.00340102549781,-5.00274300939615,-7.21634996504974,-1.2119813992437,-5.78651142730849,-7.11151148773181,-6.64532151536711,-6.90970584296617,-5.02269451699482,-6.82129837935045,-6.63041364146636,-7.39114113768052,-6.61703481032799,-6.69832121673492,-7.14294259347986,-6.90121885813006,-6.54184272488591,-7.24309137656125,-5.82224899313724
"HNF1B",-4.85531726305899,-4.10942743480749,-2.93786429802383,-4.5829870256887,-0.542344639039313,-4.03091069408624,-4.98795760520448,-4.35364328806512,-4.82396464524736,-3.96914091567333,-4.19788348264863,-4.62025041981343,-4.31153736750661,-4.8934080283194,-4.72359718260379,-5.11516629653836,-3.47519891005645,-3.83093410222239,-4.60879400302356,-4.07931216203373
"HNF4A",-4.04944666429243,-2.88017896554645,-1.98694078233503,-3.27816610303064,-1.53474838569152,-3.34594934464543,-3.69206868596132,-2.76398736934728,-3.50044776641902,-2.72719669057985,-3.56825490689546,-3.42552705065325,-4.19660297264108,-3.31137942257347,-3.23828368009759,-3.49525970512933,-3.29624311024787,-3.05448630139682,-3.50978981832651,-3.05446963900672
"HNF4G",-3.08899639879081,-2.75749773041176,-2.36001458754855,-3.39668605149956,-2.05072666052065,-3.36745006121185,-3.20832997439107,-2.84206436498098,-2.82949260702621,-2.97823761763135,-3.21805159254645,-3.3276812357472,-3.56620904710133,-3.68256993905538,-3.50911292495743,-3.19813125793016,-3.48145649790581,-2.89425220755237,-3.06576577082781,-3.62517917265053
"HOXA1",0.559101153310957,0.552356563832725,1.26514834522697,0.48720174683719,0.211424164478071,0.165193794242089,0.621428333083871,0.75176195409634,-0.122297617116625,0.413608907483548,0.0732959127787677,0.332341530432689,0.388603715238047,-0.130013809931266,-0.273163809799603,0.5213262091272,0.435367384280184,0.469559175502096,0.310536099631694,0.453062249112198
"HOXA10",-0.308022862237871,0.567402201517684,-0.57981988450879,0.23943629388011,-0.182780498884772,-0.10669953589692,-0.128941003235373,0.161076796653111,-0.276452086713795,-0.0232543567720494,0.58517443886046,0.161836927783618,-0.242333944649828,-0.393301346575087,-0.316926372610499,-0.101332617627263,0.140397576392618,0.411832864140969,-0.364563919341231,0.257954888884926
"HOXA13",-1.43529480442652,0.255433281661738,-0.453453684385915,-0.685805224881076,-0.0323093102434016,-0.363468337647606,-0.380602226315174,-0.0777514736672323,-0.221732100510341,-0.279734049050312,-0.352731008352504,-0.318456053567411,-0.934505733819943,-0.657145854949435,-0.608273114954953,0.157675114171903,-0.232760154874552,-0.0881829359838187,-0.629577984495736,0.20827655360195
"HOXA5",1.76055781749342,0.875859055631632,0.598967700558654,-0.358426017630797,-0.0507965288395395,0.668953062962186,0.350380752129362,0.93604757027892,0.604508427580336,0.656434335532315,0.670204047235751,1.28099873261363,0.942055281196639,0.272053612868584,0.480360973643428,0.754074225446778,0.969658045131323,0.846650581887586,0.585587913348406,0.540928239399755
"HOXA7",3.05233665430309,3.77022211706053,3.48850584906261,3.90809614857826,2.95802323173037,3.6120619302246,3.64557724938063,4.08300735838312,3.59535595988326,3.36809035192931,3.67855061059661,4.6193511380947,3.4460663052124,3.93565110308207,3.66349782262141,3.59390407805968,3.6397567103999,3.59862214468207,3.7231106129178,3.54568879184294
"HOXA9",0.577802317046375,0.537401835770795,0.213458546172684,0.31212094221409,-0.222138016898831,0.400727775901168,0.835005029131153,1.05818389762161,0.212591846358523,0.425123008560259,0.612042843423591,0.339486001036629,-0.0583737328745505,0.414846966266357,-0.310657924136019,1.1964998306351,0.631073775722029,0.726357134331426,0.536598201813414,0.70749100431722
"HOXB1",-1.75944868572421,-2.35712058074294,-2.18662239272285,-2.35992129407605,-2.02586321208358,-1.39377352621443,-2.27167269707171,-2.12102672931416,-2.42997118167257,-1.8843977221245,-1.64664601740265,-1.83453065882216,-2.28536383609441,-2.34366692853363,-2.32164621923821,-2.27420804765347,-2.10330362446156,-1.93871044885505,-1.9473245181528,-1.74180554992359
"HOXB13",-1.73773450001595,-1.43674986239198,-1.07854020542783,-1.35337909934109,-1.47931393009581,-1.83330942386315,-2.04863729387913,-1.94523405619458,-1.18748179739269,-2.26297511734763,-1.56845395251811,-1.73342871372317,-1.2390984602618,-1.79071284854732,-1.40755539477487,-1.69662935953594,-1.41024992165696,-1.37056925324351,-1.86235835129621,-1.88876213979801
"HOXB2",-0.154613554198872,-1.12961592969351,-0.485817492736436,-1.42341633865184,-0.685968264062803,-0.155560304412274,-1.2819004048238,-0.544893133627102,-1.67754973086482,-1.1173560555881,-1.06570396139074,-0.817778879976006,-0.0147685528662703,-0.766873218280101,-0.426757403406639,-0.37213575700423,-0.905858374542255,-1.28146318997968,-0.635701143636744,-1.01543518899472
"HOXB4",-0.190960478166526,-0.755220880558271,-1.21341417082213,-0.990924462326708,-0.687611769066571,-1.1239330678039,-1.3119638814269,-1.11227449138381,-0.633347603584362,-1.11460723163882,-0.564302975771513,-1.13211113747084,-1.54472582400158,-1.14453594636004,-1.18155273858682,-1.19926455168541,-0.716218285492818,-0.886456014945435,-1.35369976393576,-1.2362769433685
"HOXB7",-1.02260080138891,-1.9899025661006,-0.388828633595927,-1.25984490740097,-1.51616445526342,-1.56641807302896,-1.15117837718339,-1.29520190921704,-1.32830354758223,-1.32479350272674,-2.05179860520848,-0.897388571233013,-1.34257848750514,-1.58374778857896,-1.06824778758577,-1.03683257399594,-1.78776930166682,-1.56306010865803,-1.17487421591889,-1.13206917201346
"HOXC6",-0.269827386112065,0.124245359443423,-0.189628198170246,-0.887631771427658,0.319358672164731,-0.441001773577336,0.277484906455433,0.402298613645257,-1.15848410021713,0.176202912497609,-0.718763361555019,-0.584742992869395,-0.349101002020164,0.140024358844522,-0.951085465070219,0.796662285048386,-0.461188327478977,-0.344080929637355,-0.432257204747745,-0.825131879475942
"HOXC8",1.65675743828643,0.937286764648826,1.50473485055954,0.644209886970733,1.17683663370623,1.22722928960488,0.443358700822093,1.18251984736397,0.561911251858184,1.07908178119128,0.821726392067004,1.4294988426553,1.64104112182222,0.375846661611763,1.15233682911186,0.737135809118018,0.863171590317744,1.04033345365154,0.986070213656519,1.21264020632488
"HOXD13",0.0363810716734909,0.983462081220449,-0.622429553191285,-0.954112999020621,-0.993483937752756,-0.423187505115548,0.118456676005563,-0.219380123888269,-0.712307018765183,-0.0370764239338008,-0.300654743082126,-0.562154541411695,-0.775011140470001,-1.19769761152733,-0.917637986576856,0.198149300319286,-0.280899581915113,-0.229691925716658,-0.863968802569941,-0.511563186013237
"HOXD3",2.28849296170693,2.7988485452741,1.73346246231805,0.739422535079196,1.66758585091599,1.7735572815277,1.94460863782758,2.8495684228866,1.28571871319961,1.80768561320341,1.77480223569497,2.53075174218214,2.22137400818276,1.42162288690896,2.48661482423125,2.57775149974772,2.40644247467921,2.12223287972708,2.34135906836133,1.91446580114621
"HR",-0.369746615934413,-0.316117730979912,1.07071436620077,-0.40327730317925,0.896655744020764,-0.11227497195922,0.0590678212774573,0.223729940846573,-0.866379864235766,-0.120476215665465,-0.284007807845373,0.666952816028819,0.836028721413396,-0.0665173577946619,-0.037238737738173,-0.0178238255520651,0.616691727913475,-0.191501862309631,0.619107274808683,1.09348399189009
"HSF1",1.75288491553218,1.21041021948694,1.42892765582216,0.639390781914348,1.567407558729,0.728606967179507,1.25359928012051,1.10017470586508,0.562105625489873,1.00235361058596,1.60003212703087,1.44005827965799,1.39437176591243,0.598091710585847,1.5149356472408,1.21216042182686,1.68700773882886,1.23659024976782,1.05740949020423,1.96122861921993
"HSF2",2.46522469497682,2.02480690332991,2.39767029774452,1.61172997560692,1.61315890317846,1.49452364900684,1.99415397775352,1.85404369591895,1.3195580131769,2.16480990325576,1.77276768163742,2.10690828918653,2.19901912134857,1.59786552223523,2.37543789930377,1.8983450177705,2.04264696783426,1.94121921997539,1.86199634180691,1.95669617874682
"HSF4",0.285457076806754,0.28648602974824,0.438464924779589,0.290129938719215,-0.13403159293328,0.284585508422006,0.241769409075324,0.293102217355508,0.85367095068725,0.0660538581877092,0.300312258185495,0.397450905140581,0.428728768545912,0.888342996931794,0.922318055070209,0.225024670971483,0.683739367106213,0.464422951731058,0.486364251546644,0.431809575303707
"HTATIP2",0.337479300507392,0.46674210330853,0.340039729444661,-0.0810742583888057,0.291655929164835,-0.197735490384765,0.342469934909984,0.299876553387516,-0.163535413605785,-0.314287184061276,0.29328250633827,-0.203806113060852,0.89614511278987,-0.0422862529541811,0.369188960489758,0.118401918433565,0.817860410363029,0.11652715871989,0.0995475303193166,0.751453359592968
"ID1",1.35413080232129,0.216375306755447,0.604254142105887,-0.0219110985391653,0.189936310860874,0.404460620282621,0.238386025210971,0.520863346194081,-0.424339445569601,-0.0032699076752291,0.374803673289055,0.374386244781739,0.529391548502793,0.0117656853495241,-0.346069694693638,0.418241712144662,-0.233313609056897,0.289054468447985,0.256667969935684,0.561573435911386
"ID2",0.11774835230588,0.446912050610616,0.671340652904666,0.359327748653515,0.252888557356272,0.66650937562607,0.984551799163477,0.475743945501799,0.391336468474794,0.919477607253023,0.328477751861412,0.619381576240341,0.405744084271969,-0.0288111353398304,-0.196046436953442,0.980618245243693,0.306891283290243,1.33540038799814,0.388774833415994,0.566249503338778
"ID3",-0.248306747201233,0.2556940923131,-0.0755200604003634,-0.0743853553038149,0.106712997130646,0.570221509990209,0.16582198024693,0.261589120035123,-0.189288935718539,0.538565003719086,0.363789094198507,0.490145922970136,0.810270896389556,-0.0706763405244281,-0.00395008868265704,0.722400204225289,0.191003575192162,0.526955277947598,-0.149050349134279,0.809576803777095
